,db_id,original_sql,rewritten_sql,activated_rules,latency_org,latency_new,original_logical_plan
10,job,SELECT * FROM cast_info ci WHERE ci.person_id<2913898 AND ci.role_id>1;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2000) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 6) AS t0 ON t.id = t0.movie_id,"['FILTER_SCAN', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",0.14071099,0.116271337,
11,job,SELECT * FROM cast_info ci WHERE ci.person_id<3560809;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id > 192089 AND role_id > 2) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 16264) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_SCAN', 'FILTER_SCAN']",22.26459908,22.14676809,
12,job,SELECT * FROM cast_info ci WHERE ci.person_id<3692156 AND ci.role_id=3;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 166 AND company_type_id = 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 104) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_TABLE_FUNCTION_TRANSPOSE']",0.973567963,0.890282234,
13,job,SELECT * FROM cast_info ci WHERE ci.person_id<3906292;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 20176 AND company_type_id = 1) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'JOIN_CONDITION_PUSH']",0.144475381,0.106103341,
14,job,SELECT * FROM cast_info ci WHERE ci.person_id<3921479;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 3) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 8) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'SORT_JOIN_TRANSPOSE']",4.272128264,3.926008224,
15,job,SELECT * FROM cast_info ci WHERE ci.person_id<800248 AND ci.role_id<5;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 1997) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 15) AS t0 ON t.id = t0.movie_id,"['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REDUCE_EXPRESSIONS', 'PROJECT_REMOVE']",7.739670595,7.165991704,
16,job,SELECT * FROM cast_info ci WHERE ci.person_id<956725;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2010) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH', 'FILTER_REDUCE_EXPRESSIONS', 'PROJECT_REMOVE']",5.095265945,4.870526393,
17,job,SELECT * FROM cast_info ci WHERE ci.person_id<988538 AND ci.role_id=10;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 2004) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 12097) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE']",1.241793315,1.173000336,
18,job,SELECT * FROM cast_info ci WHERE ci.person_id=1250936;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 3109102) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS']",24.62079493,22.28472948,
19,job,SELECT * FROM cast_info ci WHERE ci.person_id=1306541 AND ci.role_id>2;,SELECT * FROM (SELECT * FROM title WHERE production_year > 2011) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 7329) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE', 'FILTER_REDUCE_EXPRESSIONS']",1.211296638,1.098200321,
20,job,SELECT * FROM cast_info ci WHERE ci.person_id=1438744 AND ci.role_id=1;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 36392 AND company_type_id = 2) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,"['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE']",4.359591643,4.339055777,
21,job,SELECT * FROM cast_info ci WHERE ci.person_id=205721;,SELECT * FROM title INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 651) AS t ON title.id = t.movie_id,"['FILTER_MERGE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",0.412419478,0.234777451,
22,job,SELECT * FROM cast_info ci WHERE ci.person_id=2089320;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id < 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id = 3424659 AND role_id > 3) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'PROJECT_REDUCE_EXPRESSIONS']",2.090665738,1.844643831,
23,job,SELECT * FROM cast_info ci WHERE ci.person_id=2539487 AND ci.role_id>3;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 166) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH', 'PROJECT_REDUCE_EXPRESSIONS']",3.166841666,3.068428278,
24,job,SELECT * FROM cast_info ci WHERE ci.person_id=2895055 AND ci.role_id>6;,SELECT * FROM (SELECT * FROM title WHERE production_year > 1954) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 2913) AS t0 ON t.id = t0.movie_id,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_INTO_JOIN']",0.189300696,0.159364223,
25,job,SELECT * FROM cast_info ci WHERE ci.person_id=3332189 AND ci.role_id>1;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id > 3976923) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REDUCE_EXPRESSIONS']",2.957928975,2.899095694,
26,job,SELECT * FROM cast_info ci WHERE ci.person_id=384516 AND ci.role_id>2;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 32124) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_SCAN']",0.200807254,0.161045392,
27,job,SELECT * FROM cast_info ci WHERE ci.person_id=630656 AND ci.role_id<2;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 2001) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 12512) AS t0 ON t.id = t0.movie_id,"['FILTER_SCAN', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_LEFT_INSTANCE']",2.062498411,1.966575305,
28,job,SELECT * FROM cast_info ci WHERE ci.person_id=8178;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 4 AND production_year = 1999) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 11379) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE', 'JOIN_CONDITION_PUSH']",1.746262391,1.707671881,
29,job,SELECT * FROM cast_info ci WHERE ci.person_id=905407 AND ci.role_id<4;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 174958 AND role_id = 4) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 8) AS t0 ON title.id = t0.movie_id,"['FILTER_MERGE', 'FILTER_INTO_JOIN']",2.646099488,2.422523578,
30,job,SELECT * FROM cast_info ci WHERE ci.person_id>1014810;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 2000) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 79928) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS']",0.807986259,0.776727279,
31,job,SELECT * FROM cast_info ci WHERE ci.person_id>126767;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_type_id = 2) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id = 232691) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_RIGHT_UNION_TRANSPOSE']",1.507814566,1.396289269,
32,job,SELECT * FROM cast_info ci WHERE ci.person_id>2265757 AND ci.role_id<3;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 78819 AND company_type_id = 1) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE']",2.469154676,2.391575336,
33,job,SELECT * FROM cast_info ci WHERE ci.person_id>28355 AND ci.role_id=3;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 1877) AS t ON title.id = t.movie_id,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'SORT_PROJECT_TRANSPOSE', 'SORT_JOIN_TRANSPOSE']",3.382765373,3.344943682,
34,job,SELECT * FROM cast_info ci WHERE ci.person_id>3176978;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 3 AND production_year < 1965) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 16) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 10030) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MERGE', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'FILTER_PROJECT_TRANSPOSE']",1.968678633,1.928227981,
35,job,SELECT * FROM cast_info ci WHERE ci.person_id>69206 AND ci.role_id<2;,SELECT * FROM (SELECT * FROM title WHERE production_year < 1987) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 5374) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_INTO_JOIN']",2.580385605,2.517590682,
36,job,SELECT * FROM cast_info ci WHERE ci.person_id>834372;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 15607 AND company_type_id > 1) AS t0 ON t.id = t0.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'FILTER_SCAN', 'PROJECT_REDUCE_EXPRESSIONS', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN']",0.158542395,0.110104799,
37,job,SELECT * FROM movie_companies mc WHERE mc.company_id<11340;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 4 AND production_year = 2012) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 6) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info ON t.id = movie_info.movie_id,"['FILTER_INTO_JOIN', 'FILTER_CORRELATE', 'JOIN_CONDITION_PUSH']",6.536301613,6.281439384,
38,job,SELECT * FROM movie_companies mc WHERE mc.company_id<11717 AND mc.company_type_id=2;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year < 2005) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 29121 AND company_type_id = 2) AS t0 ON t.id = t0.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'FILTER_INTO_JOIN', 'FILTER_AGGREGATE_TRANSPOSE']",0.332746267,0.300973495,
39,job,SELECT * FROM movie_companies mc WHERE mc.company_id<1260 AND mc.company_type_id=2;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 280445 AND role_id < 3) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 16) AS t0 ON title.id = t0.movie_id,"['FILTER_MERGE', 'FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS', 'JOIN_REDUCE_EXPRESSIONS', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE']",2.60190773,2.429282983,
40,job,SELECT * FROM movie_companies mc WHERE mc.company_id<1286 AND mc.company_type_id=2;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id < 1353641 AND role_id = 2) AS t ON title.id = t.movie_id INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id,"['FILTER_SCAN', 'FILTER_CORRELATE', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_INTO_JOIN']",3.896925767,3.889012734,
41,job,SELECT * FROM movie_companies mc WHERE mc.company_id<137 AND mc.company_type_id>1;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 35054) AS t ON title.id = t.movie_id INNER JOIN movie_keyword ON title.id = movie_keyword.movie_id,"['FILTER_INTO_JOIN', 'FILTER_INTO_JOIN', 'FILTER_INTO_JOIN']",0.322259267,0.292151928,
42,job,SELECT * FROM movie_companies mc WHERE mc.company_id<1544 AND mc.company_type_id>1;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 1) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2878634 AND role_id < 2) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,"['FILTER_SCAN', 'FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_MULTI_JOIN_MERGE', 'FILTER_INTO_JOIN', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS', 'FILTER_MERGE']",12.51710105,11.56865748,
43,job,SELECT * FROM movie_companies mc WHERE mc.company_id<1854 AND mc.company_type_id=2;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 4) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 16264) AS t0 ON t.id = t0.movie_id,"['FILTER_SCAN', 'FILTER_INTO_JOIN']",0.276119073,0.258003076,
44,job,SELECT * FROM movie_companies mc WHERE mc.company_id<70927 AND mc.company_type_id<2;,SELECT * FROM title INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 5922) AS t ON title.id = t.movie_id,"['AGGREGATE_PROJECT_MERGE', 'FILTER_INTO_JOIN', 'FILTER_MERGE']",7.536317348,6.162559271,
45,job,SELECT * FROM movie_companies mc WHERE mc.company_id<7340 AND mc.company_type_id>1;,SELECT * FROM (SELECT * FROM title WHERE production_year = 1968) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 3221) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH', 'JOIN_PROJECT_BOTH_TRANSPOSE']",1.036631664,0.975121975,
46,job,SELECT * FROM movie_companies mc WHERE mc.company_id<9152 AND mc.company_type_id=2;,SELECT * FROM title INNER JOIN movie_companies ON title.id = movie_companies.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 8977) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_MERGE', 'PROJECT_REDUCE_EXPRESSIONS', 'JOIN_REDUCE_EXPRESSIONS']",0.302095254,0.285026232,
47,job,SELECT * FROM movie_companies mc WHERE mc.company_id=26897;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year < 1948) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 18) AS t0 ON t.id = t0.movie_id,"['FILTER_REDUCE_EXPRESSIONS', 'FILTER_SCAN', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",1.674715598,1.45632267,
48,job,SELECT * FROM movie_companies mc WHERE mc.company_id=305 AND mc.company_type_id=2;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 11339) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 10093) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",10.85509181,10.69800671,
49,job,SELECT * FROM movie_companies mc WHERE mc.company_id=419 AND mc.company_type_id=2;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year < 1963) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 7) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_MULTI_JOIN_MERGE']",18.72848399,17.53793335,
50,job,SELECT * FROM movie_companies mc WHERE mc.company_id=96777;,SELECT * FROM (SELECT * FROM title WHERE production_year < 2008) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 3244) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_TABLE_FUNCTION_TRANSPOSE']",2.165944576,2.059183518,
51,job,SELECT * FROM movie_companies mc WHERE mc.company_id>125135;,SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 160 AND company_type_id = 1) AS t ON title.id = t.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 47) AS t0 ON title.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SET_OP_TRANSPOSE']",0.313194275,0.271639347,
52,job,SELECT * FROM movie_companies mc WHERE mc.company_id>12666;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1962) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id < 2) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE', 'FILTER_REDUCE_EXPRESSIONS']",1.802464167,1.758629799,
53,job,SELECT * FROM movie_companies mc WHERE mc.company_id>22340 AND mc.company_type_id>1;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 3812008) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS']",1.382051945,1.312083324,
54,job,SELECT * FROM movie_companies mc WHERE mc.company_id>225585;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id < 437596 AND role_id < 3) AS t ON title.id = t.movie_id INNER JOIN movie_info ON title.id = movie_info.movie_id,"['FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_SCAN', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_INTO_JOIN', 'FILTER_CORRELATE', 'JOIN_CONDITION_PUSH', 'JOIN_REDUCE_EXPRESSIONS', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'JOIN_PROJECT_LEFT_TRANSPOSE', 'JOIN_PROJECT_RIGHT_TRANSPOSE']",61.69340241,58.40585844,
55,job,SELECT * FROM movie_companies mc WHERE mc.company_id>29748;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 4 AND production_year = 2011) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 101) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 4196) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'FILTER_PROJECT_TRANSPOSE']",0.306886991,0.263724566,
56,job,SELECT * FROM movie_companies mc WHERE mc.company_id>41764 AND mc.company_type_id>1;,SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 2740471 AND role_id < 8) AS t ON title.id = t.movie_id INNER JOIN movie_info ON title.id = movie_info.movie_id,"['FILTER_REDUCE_EXPRESSIONS', 'FILTER_INTO_JOIN']",2.832083384,2.536283096,
57,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<12762;,SELECT * FROM (SELECT * FROM title WHERE kind_id < 3 AND production_year = 1986) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 8711) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'JOIN_CONDITION_PUSH', 'PROJECT_REMOVE']",0.927138964,0.825415611,
58,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<14978;,"SELECT * FROM (SELECT * FROM title WHERE kind_id = 7) AS t, (SELECT * FROM movie_keyword WHERE keyword_id > 65671) AS t0 WHERE t.id = t0.movie_id","['FILTER_SCAN', 'FILTER_MERGE', 'FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_REDUCE_EXPRESSIONS', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_INTO_JOIN', 'FILTER_MULTI_JOIN_MERGE', 'FILTER_CORRELATE', 'JOIN_CONDITION_PUSH', 'JOIN_EXTRACT_FILTER', 'JOIN_PROJECT_BOTH_TRANSPOSE', 'JOIN_PROJECT_LEFT_TRANSPOSE', 'JOIN_PROJECT_RIGHT_TRANSPOSE', 'JOIN_LEFT_UNION_TRANSPOSE', 'JOIN_RIGHT_UNION_TRANSPOSE', 'UNION_REMOVE', 'SORT_JOIN_TRANSPOSE', 'SORT_PROJECT_TRANSPOSE', 'SORT_UNION_TRANSPOSE', 'SORT_REMOVE_CONSTANT_KEYS', 'SORT_REMOVE']",0.468636274,0.438556592,
59,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<252;,SELECT * FROM (SELECT * FROM title WHERE kind_id > 1 AND production_year > 1987) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 335) AS t0 ON t.id = t0.movie_id,"['FILTER_SCAN', 'FILTER_PROJECT_TRANSPOSE', 'FILTER_TABLE_FUNCTION_TRANSPOSE', 'FILTER_CORRELATE', 'FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",1.859436433,1.814771573,
60,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<27554;,SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 1994) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 2238) AS t0 ON t.id = t0.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_INTO_JOIN']",10.53032327,10.20878204,
